title,chap_num,para_num,sent_num,token_num,token_str
"Persuasion, by Jane Austen",8,7,1,14,of
"Persuasion, by Jane Austen",8,7,1,15,the
"Persuasion, by Jane Austen",8,7,1,16,others
"Persuasion, by Jane Austen",8,8,0,0,When
"Persuasion, by Jane Austen",8,8,0,1,she
"Persuasion, by Jane Austen",8,8,0,2,could
"Persuasion, by Jane Austen",8,8,0,3,let
"Persuasion, by Jane Austen",8,8,0,4,her
"Persuasion, by Jane Austen",8,8,0,5,attention
"Persuasion, by Jane Austen",8,8,0,6,take
"Persuasion, by Jane Austen",8,8,0,7,its
"Persuasion, by Jane Austen",8,8,0,8,natural
"Persuasion, by Jane Austen",8,8,0,9,course
